api_1_tool_name,api_2_tool_name,api_1_name,api_2_name,api_1,api_2,dependent_parameters,dependency_description
MoviesDatabase,MoviesDatabase,/titles/search/title/{title},/titles/x/titles-by-ids,ac4b49a9ade7c105b156244c99f3b5c46c45e0b38897fda2957602d61c9851f5,d7357c40f5149a7e308ff9f226b2a8c503adf4b4167e5aee3a0a73ed303cd13b,"[{""name_in_first_api"": ""title"", ""name_in_second_api"": ""idsList"", ""description"": ""This parameter represents the title of the movie/series which can be used to retrieve the corresponding IMDb IDs for further querying.""}]",
MoviesDatabase,Advanced Movie Search,/titles/search/title/{title},Search by Name,ac4b49a9ade7c105b156244c99f3b5c46c45e0b38897fda2957602d61c9851f5,fcc70959abedb57d9165d4e3f30a3f3e484a685733e4e3a54ce4d14721417f47,"[{""name_in_first_api"": ""title"", ""name_in_second_api"": ""query"", ""description"": ""This parameter represents the title of the movie or series to be searched.""}]",
MoviesDatabase,Advanced Movie Search,/titles/search/title/{title},Search by Genre,ac4b49a9ade7c105b156244c99f3b5c46c45e0b38897fda2957602d61c9851f5,29dfaeb4e52690e574b8c62a8387d331524712833a24153c19a852f1fe26738a,"[{""name_in_first_api"": ""title"", ""name_in_second_api"": ""title"", ""description"": ""This parameter represents the title of the movie or series.""}]",
MoviesDatabase,Advanced Movie Search,/titles/search/title/{title},Get Detailed Response,ac4b49a9ade7c105b156244c99f3b5c46c45e0b38897fda2957602d61c9851f5,b49716314b40bd81f8474858318cd562b8238311420d567333600a4ab9dd1435,"[{""name_in_first_api"": ""results"", ""name_in_second_api"": ""movie_id"", ""description"": ""The 'results' parameter from the first API contains the movie ID, which is used as the input for the 'movie_id' parameter in the second API to get detailed information about the movie.""}]",
MoviesDatabase,Spotify,/titles/search/title/{title},Artist related,ac4b49a9ade7c105b156244c99f3b5c46c45e0b38897fda2957602d61c9851f5,529dcb31d41271816bcf1c72ca686b3b9359cbca252aeaa95ce46366273d214c,"[{""name_in_first_api"": ""title"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the title of the movie/series, which can be used to search for related artists on Spotify.""}]",
MoviesDatabase,Spotify,/titles/search/title/{title},Artist albums,ac4b49a9ade7c105b156244c99f3b5c46c45e0b38897fda2957602d61c9851f5,65d53e7bc8e99caefd77db73dcaefdde1c8ef41c66376ca44d61e275ddb48cd3,"[{""name_in_first_api"": ""title"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the title of the movie/series, which can be used to search for the corresponding artist ID in Spotify.""}]",
MoviesDatabase,Spotify,/titles/search/title/{title},Search,ac4b49a9ade7c105b156244c99f3b5c46c45e0b38897fda2957602d61c9851f5,3363fc82305d6113cf5f55d0a5e78d2235d1a24fb1061eccf194be757cb810e4,"[{""name_in_first_api"": ""title"", ""name_in_second_api"": ""q"", ""description"": ""This parameter represents the title of the movie or series that is being searched.""}]",
MoviesDatabase,MoviesDatabase,/actors/random,/actors,a703bd315f4ec2ef9d5d116c43770961e3a96ae2e9a92f436a7361237f265ae1,315779f69850ad2b505a5b5a8db545c263cc319e44120e14c0841fa81d75e2c8,"[{""name_in_first_api"": ""nconst"", ""name_in_second_api"": ""nconst"", ""description"": ""This parameter represents the unique identifier for an actor, which can be used to retrieve detailed information about the actor.""}]",
MoviesDatabase,MoviesDatabase,/actors/random,/titles/{id}/ratings,a703bd315f4ec2ef9d5d116c43770961e3a96ae2e9a92f436a7361237f265ae1,049bc5ac3fbef2db43d9d231fc04765e3dc0e833cce72b53cef53cfec3cf69e8,"[{""name_in_first_api"": ""knownForTitles"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the IMDb ID of a title that an actor is known for.""}]",
MoviesDatabase,MoviesDatabase,/actors/random,/titles/{id}/crew,a703bd315f4ec2ef9d5d116c43770961e3a96ae2e9a92f436a7361237f265ae1,8dbaec278254f64e564f8624a7dffda6308812e4a1d584611c72d03aa5ec7150,"[{""name_in_first_api"": ""knownForTitles"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the IMDb ID of a title that an actor is known for.""}]",
MoviesDatabase,MoviesDatabase,/actors/random,/titles/x/titles-by-ids,a703bd315f4ec2ef9d5d116c43770961e3a96ae2e9a92f436a7361237f265ae1,d7357c40f5149a7e308ff9f226b2a8c503adf4b4167e5aee3a0a73ed303cd13b,"[{""name_in_first_api"": ""knownForTitles"", ""name_in_second_api"": ""idsList"", ""description"": ""This parameter represents a list of IMDb IDs for titles that an actor is known for.""}]",
MoviesDatabase,MoviesDatabase,/actors/random,/titles/{id}/main_actors,a703bd315f4ec2ef9d5d116c43770961e3a96ae2e9a92f436a7361237f265ae1,657641d9ba8540393ec50f6c9123f15115bd4dd3a0c15a163d73dddbc1bbe156,"[{""name_in_first_api"": ""knownForTitles"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the IMDb ID of a title that an actor is known for.""}]",
MoviesDatabase,MoviesDatabase,/actors/random,/titles/series/{seriesId}/{season},a703bd315f4ec2ef9d5d116c43770961e3a96ae2e9a92f436a7361237f265ae1,f2ad35e1daab347cc8980d11f754a6c85a9283877513bc1f26d9b447aff5e80a,"[{""name_in_first_api"": ""knownForTitles"", ""name_in_second_api"": ""seriesId"", ""description"": ""This parameter represents the IMDb ID of a series or movie, which can be used to retrieve detailed information about that specific title.""}]",
MoviesDatabase,MoviesDatabase,/actors/random,/titles/{id}/aka,a703bd315f4ec2ef9d5d116c43770961e3a96ae2e9a92f436a7361237f265ae1,1f2753718bfb8270bfbab48106bc6ce49b6091a3634594f454f8981589215872,"[{""name_in_first_api"": ""knownForTitles"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the IMDb ID of a title that an actor is known for.""}]",
MoviesDatabase,Anime DB,/actors/random,Get All,a703bd315f4ec2ef9d5d116c43770961e3a96ae2e9a92f436a7361237f265ae1,3f8778dc539a81ca252bbbf1a3c5286dc7b6cb7ee13469148ff25c641245c380,"[{""name_in_first_api"": ""knownForTitles"", ""name_in_second_api"": ""title"", ""description"": ""This parameter represents the titles of movies or series that an actor is known for, which can be used to search for related anime titles.""}]",
MoviesDatabase,Anime DB,/actors/random,Get by id,a703bd315f4ec2ef9d5d116c43770961e3a96ae2e9a92f436a7361237f265ae1,7382f9429c286a02d92e646ae387d1f03d1aef4ddc201bea72bdf53e6ce33d43,"[{""name_in_first_api"": ""nconst"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for an actor or anime, which can be used to retrieve detailed information about them.""}]",
MoviesDatabase,Advanced Movie Search,/actors/random,Search by Genre,a703bd315f4ec2ef9d5d116c43770961e3a96ae2e9a92f436a7361237f265ae1,29dfaeb4e52690e574b8c62a8387d331524712833a24153c19a852f1fe26738a,"[{""name_in_first_api"": ""knownForTitles"", ""name_in_second_api"": ""genre_ids"", ""description"": ""This parameter represents the titles the actor is known for, which can be used to filter movies by genre.""}]",
MoviesDatabase,Advanced Movie Search,/actors/random,Get Detailed Response,a703bd315f4ec2ef9d5d116c43770961e3a96ae2e9a92f436a7361237f265ae1,b49716314b40bd81f8474858318cd562b8238311420d567333600a4ab9dd1435,"[{""name_in_first_api"": ""knownForTitles"", ""name_in_second_api"": ""movie_id"", ""description"": ""This parameter represents the unique identifier for a movie title, which can be used to fetch detailed information about the movie.""}]",
MoviesDatabase,Advanced Movie Search,/actors/random,Search by Name,a703bd315f4ec2ef9d5d116c43770961e3a96ae2e9a92f436a7361237f265ae1,fcc70959abedb57d9165d4e3f30a3f3e484a685733e4e3a54ce4d14721417f47,"[{""name_in_first_api"": ""knownForTitles"", ""name_in_second_api"": ""query"", ""description"": ""This parameter represents the titles of movies or series that an actor is known for, which can be used to search for movies in the Advanced Movie Search API.""}]",
MoviesDatabase,Spotify,/actors/random,Artist related,a703bd315f4ec2ef9d5d116c43770961e3a96ae2e9a92f436a7361237f265ae1,529dcb31d41271816bcf1c72ca686b3b9359cbca252aeaa95ce46366273d214c,"[{""name_in_first_api"": ""nconst"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for an actor or artist.""}]",
MoviesDatabase,Spotify,/actors/random,Artist albums,a703bd315f4ec2ef9d5d116c43770961e3a96ae2e9a92f436a7361237f265ae1,65d53e7bc8e99caefd77db73dcaefdde1c8ef41c66376ca44d61e275ddb48cd3,"[{""name_in_first_api"": ""nconst"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for an actor in the MoviesDatabase API, which can be used as the Artist ID in the Spotify API to fetch artist albums.""}]",
MoviesDatabase,Spotify,/actors/random,Genre View,a703bd315f4ec2ef9d5d116c43770961e3a96ae2e9a92f436a7361237f265ae1,8b47cc087eb863e507b18f672277dbc0dc0ea65ea966cdf6fb9d43b7ec2a73de,"[{""name_in_first_api"": ""nconst"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for an actor in the MoviesDatabase API, which can be used as a Genre ID in the Spotify API to fetch related music content.""}, {""name_in_first_api"": ""knownForTitles"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the list of movie or TV show titles associated with an actor in the MoviesDatabase API, which can be used as a Genre ID in the Spotify API to fetch related music content.""}]",
MoviesDatabase,MoviesDatabase,/titles/utils/titleTypes,/titles/series/{seriesId}/{season},4a8e9e925b0d3cf7f48876e725080dfe4f101b4ba11a1cdded43d7ba40220a8a,f2ad35e1daab347cc8980d11f754a6c85a9283877513bc1f26d9b447aff5e80a,"[{""name_in_first_api"": ""results"", ""name_in_second_api"": ""seriesId"", ""description"": ""This parameter represents the series ID used to fetch specific series data.""}]",
MoviesDatabase,MoviesDatabase,/titles/utils/titleTypes,/titles/{id}/ratings,4a8e9e925b0d3cf7f48876e725080dfe4f101b4ba11a1cdded43d7ba40220a8a,049bc5ac3fbef2db43d9d231fc04765e3dc0e833cce72b53cef53cfec3cf69e8,"[{""name_in_first_api"": ""results"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the Imdb Id of a title, which can be obtained from the results of the first API.""}]",
MoviesDatabase,MoviesDatabase,/titles/utils/titleTypes,/titles/{id}/crew,4a8e9e925b0d3cf7f48876e725080dfe4f101b4ba11a1cdded43d7ba40220a8a,8dbaec278254f64e564f8624a7dffda6308812e4a1d584611c72d03aa5ec7150,"[{""name_in_first_api"": ""results"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the Imdb Id of a title, which is used to fetch crew information for that specific title.""}]",
MoviesDatabase,MoviesDatabase,/titles/utils/titleTypes,/titles/{id}/aka,4a8e9e925b0d3cf7f48876e725080dfe4f101b4ba11a1cdded43d7ba40220a8a,1f2753718bfb8270bfbab48106bc6ce49b6091a3634594f454f8981589215872,"[{""name_in_first_api"": ""results"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the Imdb Id of a title, which can be obtained from the results of the first API.""}]",
MoviesDatabase,MoviesDatabase,/titles/utils/titleTypes,/titles/{id}/main_actors,4a8e9e925b0d3cf7f48876e725080dfe4f101b4ba11a1cdded43d7ba40220a8a,657641d9ba8540393ec50f6c9123f15115bd4dd3a0c15a163d73dddbc1bbe156,"[{""name_in_first_api"": ""results"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the type of title (e.g., movie, tvSeries) which can be used to query the specific title's main actors.""}]",
MoviesDatabase,MoviesDatabase,/titles/utils/titleTypes,/titles/x/titles-by-ids,4a8e9e925b0d3cf7f48876e725080dfe4f101b4ba11a1cdded43d7ba40220a8a,d7357c40f5149a7e308ff9f226b2a8c503adf4b4167e5aee3a0a73ed303cd13b,"[{""name_in_first_api"": ""results"", ""name_in_second_api"": ""idsList"", ""description"": ""This parameter represents a list of title types that can be used to filter or identify specific titles in the second API.""}]",
MoviesDatabase,Anime DB,/titles/utils/titleTypes,Get by id,4a8e9e925b0d3cf7f48876e725080dfe4f101b4ba11a1cdded43d7ba40220a8a,7382f9429c286a02d92e646ae387d1f03d1aef4ddc201bea72bdf53e6ce33d43,"[{""name_in_first_api"": ""results"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for an anime title, which is used to retrieve detailed information about the anime.""}]",
MoviesDatabase,Advanced Movie Search,/titles/utils/titleTypes,Search by Name,4a8e9e925b0d3cf7f48876e725080dfe4f101b4ba11a1cdded43d7ba40220a8a,fcc70959abedb57d9165d4e3f30a3f3e484a685733e4e3a54ce4d14721417f47,"[{""name_in_first_api"": ""results"", ""name_in_second_api"": ""query"", ""description"": ""This parameter represents the type of title (e.g., movie, tvSeries) that can be used to search for a specific movie in the Advanced Movie Search API.""}]",
MoviesDatabase,Advanced Movie Search,/titles/utils/titleTypes,Get Detailed Response,4a8e9e925b0d3cf7f48876e725080dfe4f101b4ba11a1cdded43d7ba40220a8a,b49716314b40bd81f8474858318cd562b8238311420d567333600a4ab9dd1435,"[{""name_in_first_api"": ""results"", ""name_in_second_api"": ""movie_id"", ""description"": ""This parameter represents the unique identifier for a movie, which can be obtained from the list of movie types provided by the MoviesDatabase API.""}]",
MoviesDatabase,Advanced Movie Search,/titles/utils/titleTypes,Search by Genre,4a8e9e925b0d3cf7f48876e725080dfe4f101b4ba11a1cdded43d7ba40220a8a,29dfaeb4e52690e574b8c62a8387d331524712833a24153c19a852f1fe26738a,"[{""name_in_first_api"": ""results"", ""name_in_second_api"": ""genre_ids"", ""description"": ""This parameter represents the list of genre identifiers for movies, which can be used to filter movies by genre in the second API.""}]",
MoviesDatabase,MoviesDatabase,/actors,/titles/{id}/crew,315779f69850ad2b505a5b5a8db545c263cc319e44120e14c0841fa81d75e2c8,8dbaec278254f64e564f8624a7dffda6308812e4a1d584611c72d03aa5ec7150,"[{""name_in_first_api"": ""knownForTitles"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the IMDb ID of a title that an actor is known for.""}]",
MoviesDatabase,MoviesDatabase,/actors,/titles/{id}/ratings,315779f69850ad2b505a5b5a8db545c263cc319e44120e14c0841fa81d75e2c8,049bc5ac3fbef2db43d9d231fc04765e3dc0e833cce72b53cef53cfec3cf69e8,"[{""name_in_first_api"": ""knownForTitles"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the IMDb ID of a title that an actor is known for.""}]",
MoviesDatabase,Spotify,/titles/utils/titleTypes,Artist related,4a8e9e925b0d3cf7f48876e725080dfe4f101b4ba11a1cdded43d7ba40220a8a,529dcb31d41271816bcf1c72ca686b3b9359cbca252aeaa95ce46366273d214c,"[{""name_in_first_api"": ""results"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the type of title (e.g., movie, tvSeries) which can be used to search for related artists on Spotify.""}]",
MoviesDatabase,Spotify,/titles/utils/titleTypes,Search,4a8e9e925b0d3cf7f48876e725080dfe4f101b4ba11a1cdded43d7ba40220a8a,3363fc82305d6113cf5f55d0a5e78d2235d1a24fb1061eccf194be757cb810e4,"[{""name_in_first_api"": ""results"", ""name_in_second_api"": ""type"", ""description"": ""This parameter represents the type of content to search for in Spotify, which can be one of the types listed in the MoviesDatabase API output.""}]",
MoviesDatabase,MoviesDatabase,/actors,/titles/series/{seriesId}/{season},315779f69850ad2b505a5b5a8db545c263cc319e44120e14c0841fa81d75e2c8,f2ad35e1daab347cc8980d11f754a6c85a9283877513bc1f26d9b447aff5e80a,"[{""name_in_first_api"": ""knownForTitles"", ""name_in_second_api"": ""seriesId"", ""description"": ""This parameter represents the IMDB ID of a series or movie, which can be used to fetch detailed information about a specific season of that series.""}]",
MoviesDatabase,MoviesDatabase,/actors,/titles/{id}/main_actors,315779f69850ad2b505a5b5a8db545c263cc319e44120e14c0841fa81d75e2c8,657641d9ba8540393ec50f6c9123f15115bd4dd3a0c15a163d73dddbc1bbe156,"[{""name_in_first_api"": ""knownForTitles"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the IMDb ID of a title that an actor is known for.""}]",
MoviesDatabase,MoviesDatabase,/actors,/titles/{id}/aka,315779f69850ad2b505a5b5a8db545c263cc319e44120e14c0841fa81d75e2c8,1f2753718bfb8270bfbab48106bc6ce49b6091a3634594f454f8981589215872,"[{""name_in_first_api"": ""knownForTitles"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the IMDb ID of a title that an actor is known for.""}]",
MoviesDatabase,MoviesDatabase,/actors,/titles/x/titles-by-ids,315779f69850ad2b505a5b5a8db545c263cc319e44120e14c0841fa81d75e2c8,d7357c40f5149a7e308ff9f226b2a8c503adf4b4167e5aee3a0a73ed303cd13b,"[{""name_in_first_api"": ""knownForTitles"", ""name_in_second_api"": ""idsList"", ""description"": ""This parameter represents a list of IMDb IDs of titles that an actor is known for.""}]",
MoviesDatabase,Anime DB,/actors,Get All,315779f69850ad2b505a5b5a8db545c263cc319e44120e14c0841fa81d75e2c8,3f8778dc539a81ca252bbbf1a3c5286dc7b6cb7ee13469148ff25c641245c380,"[{""name_in_first_api"": ""knownForTitles"", ""name_in_second_api"": ""title"", ""description"": ""This parameter represents the titles of movies or series that an actor is known for, which can be used to search for related anime titles.""}]",
MoviesDatabase,Advanced Movie Search,/actors,Search by Genre,315779f69850ad2b505a5b5a8db545c263cc319e44120e14c0841fa81d75e2c8,29dfaeb4e52690e574b8c62a8387d331524712833a24153c19a852f1fe26738a,"[{""name_in_first_api"": ""knownForTitles"", ""name_in_second_api"": ""genre_ids"", ""description"": ""This parameter represents the list of movie titles associated with an actor, which can be used to filter movies by genre.""}]",
MoviesDatabase,Advanced Movie Search,/actors,Search by Name,315779f69850ad2b505a5b5a8db545c263cc319e44120e14c0841fa81d75e2c8,fcc70959abedb57d9165d4e3f30a3f3e484a685733e4e3a54ce4d14721417f47,"[{""name_in_first_api"": ""knownForTitles"", ""name_in_second_api"": ""query"", ""description"": ""This parameter represents the titles of movies or series that an actor is known for, which can be used as a search query in the second API to get detailed information about those titles.""}]",
MoviesDatabase,Advanced Movie Search,/actors,Get Detailed Response,315779f69850ad2b505a5b5a8db545c263cc319e44120e14c0841fa81d75e2c8,b49716314b40bd81f8474858318cd562b8238311420d567333600a4ab9dd1435,"[{""name_in_first_api"": ""knownForTitles"", ""name_in_second_api"": ""movie_id"", ""description"": ""This parameter represents the list of movie titles associated with an actor, which can be used to fetch detailed information about those movies.""}]",
MoviesDatabase,Spotify,/actors,Artist related,315779f69850ad2b505a5b5a8db545c263cc319e44120e14c0841fa81d75e2c8,529dcb31d41271816bcf1c72ca686b3b9359cbca252aeaa95ce46366273d214c,"[{""name_in_first_api"": ""nconst"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for an actor or artist.""}]",
MoviesDatabase,Spotify,/actors,Artist albums,315779f69850ad2b505a5b5a8db545c263cc319e44120e14c0841fa81d75e2c8,65d53e7bc8e99caefd77db73dcaefdde1c8ef41c66376ca44d61e275ddb48cd3,"[{""name_in_first_api"": ""nconst"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for an artist, which can be used to fetch their albums.""}]",
MoviesDatabase,MoviesDatabase,/titles/x/upcoming,/titles/{id}/crew,bcc951bd80bf898e42a3be8024d4df202acb570049f0bc541beb9de8c35ba664,8dbaec278254f64e564f8624a7dffda6308812e4a1d584611c72d03aa5ec7150,"[{""name_in_first_api"": ""results"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the Imdb Id of a title, which is obtained from the results of the upcoming titles API.""}]",
MoviesDatabase,MoviesDatabase,/titles/x/upcoming,/titles/series/{seriesId}/{season},bcc951bd80bf898e42a3be8024d4df202acb570049f0bc541beb9de8c35ba664,f2ad35e1daab347cc8980d11f754a6c85a9283877513bc1f26d9b447aff5e80a,"[{""name_in_first_api"": ""results"", ""name_in_second_api"": ""seriesId"", ""description"": ""This parameter represents the series ID from the upcoming titles list, which can be used to fetch specific season details.""}]",
MoviesDatabase,MoviesDatabase,/titles/x/upcoming,/titles/{id}/ratings,bcc951bd80bf898e42a3be8024d4df202acb570049f0bc541beb9de8c35ba664,049bc5ac3fbef2db43d9d231fc04765e3dc0e833cce72b53cef53cfec3cf69e8,"[{""name_in_first_api"": ""results[].id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the IMDb ID of a title, which is used to fetch the ratings for that specific title.""}]",
MoviesDatabase,MoviesDatabase,/titles/x/upcoming,/titles/{id}/main_actors,bcc951bd80bf898e42a3be8024d4df202acb570049f0bc541beb9de8c35ba664,657641d9ba8540393ec50f6c9123f15115bd4dd3a0c15a163d73dddbc1bbe156,"[{""name_in_first_api"": ""results"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the list of upcoming titles, where each title has an associated Imdb Id that can be used as input for the second API to retrieve main actors.""}]",
MoviesDatabase,MoviesDatabase,/titles/x/upcoming,/titles/{id}/aka,bcc951bd80bf898e42a3be8024d4df202acb570049f0bc541beb9de8c35ba664,1f2753718bfb8270bfbab48106bc6ce49b6091a3634594f454f8981589215872,"[{""name_in_first_api"": ""results"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the Imdb Id of a title, which can be obtained from the results of the upcoming titles API.""}]",
MoviesDatabase,MoviesDatabase,/titles/x/upcoming,/titles/x/titles-by-ids,bcc951bd80bf898e42a3be8024d4df202acb570049f0bc541beb9de8c35ba664,d7357c40f5149a7e308ff9f226b2a8c503adf4b4167e5aee3a0a73ed303cd13b,"[{""name_in_first_api"": ""results"", ""name_in_second_api"": ""idsList"", ""description"": ""This parameter represents a list of IMDb IDs for movies or series, which can be extracted from the results of the first API.""}]",
MoviesDatabase,Anime DB,/titles/x/upcoming,Get by id,bcc951bd80bf898e42a3be8024d4df202acb570049f0bc541beb9de8c35ba664,7382f9429c286a02d92e646ae387d1f03d1aef4ddc201bea72bdf53e6ce33d43,"[{""name_in_first_api"": ""results[0]._id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier of an anime title, which can be used to fetch detailed information about the anime.""}]",
MoviesDatabase,Advanced Movie Search,/titles/x/upcoming,Search by Name,bcc951bd80bf898e42a3be8024d4df202acb570049f0bc541beb9de8c35ba664,fcc70959abedb57d9165d4e3f30a3f3e484a685733e4e3a54ce4d14721417f47,"[{""name_in_first_api"": ""results"", ""name_in_second_api"": ""query"", ""description"": ""This parameter represents the list of upcoming titles that can be used as a search query in the second API.""}]",
MoviesDatabase,Advanced Movie Search,/titles/x/upcoming,Search by Genre,bcc951bd80bf898e42a3be8024d4df202acb570049f0bc541beb9de8c35ba664,29dfaeb4e52690e574b8c62a8387d331524712833a24153c19a852f1fe26738a,"[{""name_in_first_api"": ""results"", ""name_in_second_api"": ""genre_ids"", ""description"": ""This parameter represents the list of movies or titles that can be filtered by genre IDs.""}]",
MoviesDatabase,Advanced Movie Search,/titles/x/upcoming,Get Detailed Response,bcc951bd80bf898e42a3be8024d4df202acb570049f0bc541beb9de8c35ba664,b49716314b40bd81f8474858318cd562b8238311420d567333600a4ab9dd1435,"[{""name_in_first_api"": ""results[].id"", ""name_in_second_api"": ""movie_id"", ""description"": ""This parameter represents the unique identifier of a movie, which is used to fetch detailed information about the movie.""}]",
MoviesDatabase,Spotify,/titles/x/upcoming,Artist albums,bcc951bd80bf898e42a3be8024d4df202acb570049f0bc541beb9de8c35ba664,65d53e7bc8e99caefd77db73dcaefdde1c8ef41c66376ca44d61e275ddb48cd3,"[{""name_in_first_api"": ""results"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the list of upcoming titles from MoviesDatabase, which can be used to fetch artist albums from Spotify by their IDs.""}]",
MoviesDatabase,MoviesDatabase,/titles/{id}/ratings,/titles/{id}/crew,049bc5ac3fbef2db43d9d231fc04765e3dc0e833cce72b53cef53cfec3cf69e8,8dbaec278254f64e564f8624a7dffda6308812e4a1d584611c72d03aa5ec7150,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the Imdb Id of the title, which is used to fetch ratings and crew information.""}]",
MoviesDatabase,MoviesDatabase,/titles/{id}/ratings,/titles/{id}/main_actors,049bc5ac3fbef2db43d9d231fc04765e3dc0e833cce72b53cef53cfec3cf69e8,657641d9ba8540393ec50f6c9123f15115bd4dd3a0c15a163d73dddbc1bbe156,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the Imdb Id of the title, which is used to fetch ratings and main actors information.""}]",
MoviesDatabase,MoviesDatabase,/titles/{id}/ratings,/titles/series/{seriesId}/{season},049bc5ac3fbef2db43d9d231fc04765e3dc0e833cce72b53cef53cfec3cf69e8,f2ad35e1daab347cc8980d11f754a6c85a9283877513bc1f26d9b447aff5e80a,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""seriesId"", ""description"": ""This parameter represents the Imdb Id of a title, which can be used as the Series Imdb Id in the second API to retrieve specific seasons of a series.""}]",
MoviesDatabase,MoviesDatabase,/titles/{id}/ratings,/titles/{id}/aka,049bc5ac3fbef2db43d9d231fc04765e3dc0e833cce72b53cef53cfec3cf69e8,1f2753718bfb8270bfbab48106bc6ce49b6091a3634594f454f8981589215872,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the Imdb Id of the title, which is used to fetch specific information about the title.""}]",
MoviesDatabase,MoviesDatabase,/titles/{id}/ratings,/titles/x/titles-by-ids,049bc5ac3fbef2db43d9d231fc04765e3dc0e833cce72b53cef53cfec3cf69e8,d7357c40f5149a7e308ff9f226b2a8c503adf4b4167e5aee3a0a73ed303cd13b,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""idsList"", ""description"": ""This parameter represents the Imdb Id of a title, which can be used to retrieve ratings or as part of a list of Ids to fetch multiple titles.""}]",
MoviesDatabase,Anime DB,/titles/{id}/ratings,Get All,049bc5ac3fbef2db43d9d231fc04765e3dc0e833cce72b53cef53cfec3cf69e8,3f8778dc539a81ca252bbbf1a3c5286dc7b6cb7ee13469148ff25c641245c380,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the Imdb Id of a title, which can be used to fetch ratings for a specific movie or series.""}]",
MoviesDatabase,Anime DB,/titles/{id}/ratings,Get by id,049bc5ac3fbef2db43d9d231fc04765e3dc0e833cce72b53cef53cfec3cf69e8,7382f9429c286a02d92e646ae387d1f03d1aef4ddc201bea72bdf53e6ce33d43,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier of the title or anime, used to retrieve detailed information.""}]",
MoviesDatabase,Advanced Movie Search,/titles/{id}/ratings,Search by Genre,049bc5ac3fbef2db43d9d231fc04765e3dc0e833cce72b53cef53cfec3cf69e8,29dfaeb4e52690e574b8c62a8387d331524712833a24153c19a852f1fe26738a,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the Imdb Id of a title, which can be used to retrieve detailed information about the title.""}]",
MoviesDatabase,Advanced Movie Search,/titles/{id}/ratings,Get Detailed Response,049bc5ac3fbef2db43d9d231fc04765e3dc0e833cce72b53cef53cfec3cf69e8,b49716314b40bd81f8474858318cd562b8238311420d567333600a4ab9dd1435,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""movie_id"", ""description"": ""This parameter represents the unique identifier of a movie in the database.""}]",
MoviesDatabase,Advanced Movie Search,/titles/{id}/ratings,Search by Name,049bc5ac3fbef2db43d9d231fc04765e3dc0e833cce72b53cef53cfec3cf69e8,fcc70959abedb57d9165d4e3f30a3f3e484a685733e4e3a54ce4d14721417f47,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""query"", ""description"": ""This parameter represents the Imdb Id of a title, which can be used as a search query in the second API to find related movies.""}]",
